---,RecipeName,ShortDesc,LongDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled
300021,"NSLOCTEXT("""", ""BA541189480D9B282D3BB1AE874ABB57"", ""Edible Ostrich Egg"")","","","Consumable","800.000000","2","200","300019","0","/Game/Mods/brewery_mod/icon_egg.icon_egg","None","False","0","0","0","0","0","0","0","0","300021","1","0","0","0","False","True"
300020,"NSLOCTEXT("""", ""7A7787BC4140F5D089092E9E8FE2C944"", ""Fertilized Ostrich Egg"")","","","Consumable","800.000000","2","300","300019","0","/Game/Mods/brewery_mod/icon_egg0.icon_egg0","None","False","300017","4","300010","2","0","0","0","0","300020","1","0","0","0","False","True"
300022,"NSLOCTEXT("""", ""484BC0334EC9CF714CCF1FB1868C8277"", ""Fog Catcher"")","","","BuildingItem","40.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_fogcatcher.icon_fogcatcher","None","False","10011","20","10012","20","14174","20","10001","10","300022","1","0","0","0","False","True"
300023,"NSLOCTEXT("""", ""5A5B3BA94F23C1494B2EEDB2F3C39310"", ""Water Drop"")","","","Consumable","140.000000","2","20","300022","0","/Game/Mods/brewery_mod/icon_waterdrop.icon_waterdrop","None","False","300024","1","0","0","0","0","0","0","300023","2","10001","1","0","False","True"
300024,"NSLOCTEXT("""", ""171E62E64B81151C7FCF8CB57DB06D80"", ""Wet Stone"")","","","Material","1.000000","2","10","300022","0","/Game/Mods/brewery_mod/icon_stone_wat.icon_stone_wat","None","False","10001","1","0","0","0","0","0","0","300024","1","0","0","0","False","True"
300025,"NSLOCTEXT("""", ""AD20536A4133F055C06DF793FAD3D394"", ""Gazelle Corral"")","","","BuildingItem","60.000000","2","300","0","0","/Game/Mods/brewery_mod/icon_corral_gazelle.icon_corral_gazelle","None","False","82005","4","10011","100","14174","60","11501","2","300025","1","0","0","0","False","True"
300026,"NSLOCTEXT("""", ""524C167946DD10438943B1975AE52FF3"", ""Gazelle Drops"")","","","Consumable","800.000000","2","200","300025","0","/Game/UI/Textures/Icons/icon_raw_tough_meat.icon_raw_tough_meat","None","False","0","0","0","0","0","0","0","0","13003","5","12011","5","0","False","True"
300028,"NSLOCTEXT("""", ""E2BBA3D74EBDCBA5E26820A1805A6159"", ""Hops Garden"")","","","BuildingItem","30.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_hops_garden.icon_hops_garden","None","False","10011","20","10001","20","300027","9","11501","2","300028","1","0","0","0","False","True"
300029,"NSLOCTEXT("""", ""78057FA4483A62C2EC5E20B7BAC9D1AB"", ""Hops Drops"")","","","Consumable","500.000000","2","100","300028","0","/Game/Mods/brewery_mod/icon_hops_seeds.icon_hops_seeds","None","False","300027","1","300023","1","0","0","0","0","300009","4","300027","2","0","False","True"
300030,"NSLOCTEXT("""", ""839C27784E5D2A24082B088DFBA51A4F"", ""Aloe Garden"")","","","BuildingItem","30.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_aloe_garden.icon_aloe_garden","None","False","10011","20","10001","20","300032","9","11501","2","300030","1","0","0","0","False","True"
300031,"NSLOCTEXT("""", ""1F7B89544F0BBCF9FE9DC6B96E90C45A"", ""Yelow Lotus Garden"")","","","BuildingItem","30.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_lotus_garden.icon_lotus_garden","None","False","10011","20","10001","20","300033","9","11501","2","300031","1","0","0","0","False","True"
300034,"NSLOCTEXT("""", ""7C16DEEC4BC57AF2BC138AB51A3BC9DB"", ""Aloe Drops"")","","","Consumable","500.000000","2","100","300030","0","/Game/Mods/brewery_mod/icon_aloe_seeds.icon_aloe_seeds","None","False","300032","1","300023","1","0","0","0","0","14001","4","300032","2","0","False","True"
300035,"NSLOCTEXT("""", ""0CB2B3AB498327E22288579F13DFE207"", ""Yellow Lots Drops"")","","","Consumable","500.000000","2","100","300031","0","/Game/Mods/brewery_mod/icon_lotus_seeds.icon_lotus_seeds","None","False","300033","1","300023","1","0","0","0","0","14151","4","300033","2","0","False","True"
300036,"NSLOCTEXT("""", ""D9AC647F497EAB990AEE128F5F89B980"", ""Flour"")","","","Material","30.000000","2","100","300008","0","/Game/Mods/brewery_mod/icon_flour.icon_flour","None","False","300027","2","0","0","0","0","0","0","300036","1","0","0","0","False","True"
300037,"NSLOCTEXT("""", ""257708E64472C0BAF96AA7B8929882F2"", ""Flour"")","","","Material","30.000000","1","100","300008","0","/Game/Mods/brewery_mod/icon_flour.icon_flour","None","False","300032","2","0","0","0","0","0","0","300036","1","0","0","0","False","True"
300038,"NSLOCTEXT("""", ""CE84C6BB4B49E2366977008F23BD762B"", ""Flour"")","","","Material","30.000000","2","100","300008","0","/Game/Mods/brewery_mod/icon_flour.icon_flour","None","False","300033","2","0","0","0","0","0","0","300036","1","0","0","0","False","True"
300039,"NSLOCTEXT("""", ""A0917961405D755B191696A0AB2EED29"", ""Flour"")","","","Material","30.000000","2","100","300008","0","/Game/Mods/brewery_mod/icon_flour.icon_flour","None","False","13015","2","0","0","0","0","0","0","300036","1","0","0","0","False","True"
300040,"NSLOCTEXT("""", ""6927C0F24F0419C4608A7E8BC4FAD5F9"", ""Bread"")","","","Consumable","120.000000","2","100","300041","0","/Game/Mods/brewery_mod/icon_bread.icon_bread","None","False","300036","1","300023","1","300012","1","0","0","300040","1","0","0","0","False","True"
300041,"NSLOCTEXT("""", ""951095054E8384DE01C8B9875F1DBC53"", ""Stove"")","","","BuildingItem","30.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_stove.icon_stove","None","False","10001","200","10011","50","11501","4","0","0","300041","1","0","0","0","False","True"
300042,"NSLOCTEXT("""", ""6099250249EC4636CDCDABB82617F789"", ""Rabbit Hutch"")","","","BuildingItem","30.000000","2","200","0","0","/Game/Mods/brewery_mod/icon_rabbit_hutch.icon_rabbit_hutch","None","False","300043","4","10011","100","14174","50","0","0","300042","1","0","0","0","False","True"
300043,"NSLOCTEXT("""", ""F1766E58432BEC6B8B3D10966BF8407D"", ""Rabbit Drops"")","","","Consumable","400.000000","2","10","300042","0","/Game/UI/Textures/Icons/icon_raw_stringy_meat.icon_raw_stringy_meat","None","False","0","0","0","0","0","0","0","0","13001","4","10021","4","0","False","True"
300044,"NSLOCTEXT("""", ""8E20BF864B03634890E4499E3AF559DC"", ""Corn Garden"")","","","BuildingItem","30.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_corn_garden.icon_corn_garden","None","False","10011","20","10001","20","300046","9","11501","2","300044","1","0","0","0","False","True"
300048,"NSLOCTEXT("""", ""4AE8446B48DA637D5025749A68755BC8"", ""Corn Drops"")","","","Consumable","500.000000","2","100","300044","0","/Game/Mods/brewery_mod/icon_corn.icon_corn","None","False","300046","1","300023","1","0","0","0","0","300047","4","300046","2","0","False","True"
300050,"NSLOCTEXT("""", ""4BFF04904CFDBBED15FDCB8B4A395610"", ""Flour"")","","","Material","30.000000","2","100","300008","0","/Game/Mods/brewery_mod/icon_flour.icon_flour","None","False","300046","2","0","0","0","0","0","0","300036","1","0","0","0","False","True"
300051,"NSLOCTEXT("""", ""4EA7314345A652B55398B298B8DFE49F"", ""Roasted Corn."")","","","Consumable","90.000000","2","150","300041","0","/Game/Mods/brewery_mod/icon_roasted_corn.icon_roasted_corn","None","False","300047","1","0","0","0","0","0","0","300051","1","0","0","0","False","True"
300053,"NSLOCTEXT("""", ""D2CAA5AF449EB779E74893A13F425FED"", ""Spider Corral"")","","","BuildingItem","60.000000","2","300","0","0","/Game/Mods/brewery_mod/icon_corral_spider.icon_corral_spider","None","False","300055","4","10011","100","14174","60","11501","2","300053","1","0","0","0","False","True"
300054,"NSLOCTEXT("""", ""7750C9F048D8B7A8BEE001B228F189D9"", ""Spider Drops"")","","","Consumable","1000.000000","1","100","300053","0","/Game/UI/Textures/Icons/icon_gossamer.icon_gossamer","None","False","0","0","0","0","0","0","0","0","12003","2","0","0","0","False","True"
300200,"NSLOCTEXT("""", ""6369C91E4A7A8A4F0766A68E6F9CD1DC"", ""Jumble Market Sell"")","","","BuildingItem","50.000000","3","1000","0","0","/Game/Mods/brewery_mod/market_sell.market_sell","None","False","10001","100","10011","100","11501","10","14174","100","300200","1","0","0","0","False","True"
300202,"NSLOCTEXT("""", ""9AE59A3F44F6B4D856F170B89737EB4C"", ""Sell Stone"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_stone-1.icon_sell_stone-1","None","False","10001","400","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300203,"NSLOCTEXT("""", ""FD9B7FAB4F8B3B144FD6D885EEE57348"", ""Sell Wood"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_wood-1.icon_sell_wood-1","None","False","10011","300","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300204,"NSLOCTEXT("""", ""25A073D642B15A5AAF89A8BD9C01C86D"", ""Sell Bark"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_bark-1.icon_sell_bark-1","None","False","10005","50","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300205,"NSLOCTEXT("""", ""24D948FB4C095A3B2BAA429C552B7D1F"", ""Sell Branch"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_branch.icon_sell_branch","None","False","10012","100","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300206,"NSLOCTEXT("""", ""636D39A646D161B357B4CBBBF0446ABA"", ""Sell Bone"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_bone-1.icon_sell_bone-1","None","False","10021","100","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300207,"NSLOCTEXT("""", ""766E269E4B3FE6A75A3218BCE7A0EFBE"", ""Sell Ironsrone"")","","","Material","0.000000","0","0","300200","0","/Game/Mods/brewery_mod/icon_sell_iron_ore-1.icon_sell_iron_ore-1","None","False","11001","20","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300208,"NSLOCTEXT("""", ""DB78424F47C3D64536367880737A99D2"", ""Sell Coal"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_coal.icon_sell_coal","None","False","11011","50","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300209,"NSLOCTEXT("""", ""7C07A30041E7EE25818D8E9B09B876D6"", ""Sell Crystal"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_crystal.icon_sell_crystal","None","False","11051","20","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300210,"NSLOCTEXT("""", ""A993EFFA4CE8B6F9E371AB81242C5E92"", ""Sell Plant Fiber"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_plant_fiber-1.icon_sell_plant_fiber-1","None","False","12001","200","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300211,"NSLOCTEXT("""", ""DC1B2F924A6295D0968C61BCE07136D1"", ""Sell Hide"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_hide-1.icon_sell_hide-1","None","False","12011","60","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300212,"NSLOCTEXT("""", ""D5BD77EE41DDE92E1D41C1B0088530C8"", ""Sell Thick Hide"")","","","Material","1.000000","1","0","300200","0","/Game/Mods/brewery_mod/icon_sell_thick_hide-1.icon_sell_thick_hide-1","None","False","12012","20","0","0","0","0","0","0","300201","1","0","0","0","False","True"
300300,"NSLOCTEXT("""", ""8DCBBD0547EDB079FE3AF999495B2AE0"", ""Jumble Market Buy"")","","","BuildingItem","50.000000","3","1000","0","0","/Game/Mods/brewery_mod/market_buy.market_buy","None","False","10001","100","10011","100","11501","10","14174","100","300300","1","0","0","0","False","True"
300302,"NSLOCTEXT("""", ""B3962C6144245A9426DAB1AB47A664BC"", ""Buy Stone"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_stone-1.icon_sell_stone-1","None","False","300201","1","0","0","0","0","0","0","10001","360","0","0","0","False","True"
300303,"NSLOCTEXT("""", ""8ABA84F247D852262F6B54B48A45C828"", ""Buy Wood"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_wood-1.icon_sell_wood-1","None","False","300201","1","0","0","0","0","0","0","10011","270","0","0","0","False","True"
300304,"NSLOCTEXT("""", ""1347DB844E208F1B232060B4E90FF7C2"", ""Buy Bark"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_bark-1.icon_sell_bark-1","None","False","300201","1","0","0","0","0","0","0","10005","45","0","0","0","False","True"
300305,"NSLOCTEXT("""", ""4FFDDC294D6F3AD56ECAFA9E58556ED6"", ""Buy Branch"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_branch.icon_sell_branch","None","False","300201","1","0","0","0","0","0","0","10012","90","0","0","0","False","True"
300306,"NSLOCTEXT("""", ""2E93550748622921A932E6B59CFC045B"", ""Buy Bone"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_bone-1.icon_sell_bone-1","None","False","300201","1","0","0","0","0","0","0","10021","90","0","0","0","False","True"
300307,"NSLOCTEXT("""", ""CBD706A8456D158600BF96A85A5CD162"", ""Buy Ironsrone"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_iron_ore-1.icon_sell_iron_ore-1","None","False","300201","1","0","0","0","0","0","0","11001","18","0","0","0","False","True"
300308,"NSLOCTEXT("""", ""A30C65DA43ACE17B9703F090F6B1B279"", ""Buy Coal"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_coal.icon_sell_coal","None","False","300201","1","0","0","0","0","0","0","11011","45","0","0","0","False","True"
300309,"NSLOCTEXT("""", ""E9CE91EE4CEF83249931E78F78171200"", ""Buy Crystal"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_crystal.icon_sell_crystal","None","False","300201","1","0","0","0","0","0","0","11051","18","0","0","0","False","True"
300310,"NSLOCTEXT("""", ""18D48B2C4194E876F5D468B0DCE5058D"", ""Buy Plant Fiber"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_plant_fiber-1.icon_sell_plant_fiber-1","None","False","300201","1","0","0","0","0","0","0","12001","180","0","0","0","False","True"
300311,"NSLOCTEXT("""", ""ECD3E77040725683B05AC8834A9C246B"", ""Buy Hide"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_hide-1.icon_sell_hide-1","None","False","300201","1","0","0","0","0","0","0","12011","54","0","0","0","False","True"
300312,"NSLOCTEXT("""", ""A9A1A42D44A1777628934280D0A9ABE5"", ""Buy Thick Hide"")","","","Material","1.000000","1","0","300300","0","/Game/Mods/brewery_mod/icon_sell_thick_hide-1.icon_sell_thick_hide-1","None","False","300201","1","0","0","0","0","0","0","12012","18","0","0","0","False","True"
300056,"NSLOCTEXT("""", ""8123D4EC4A0F7A5509E0F7BCB8DBE41C"", ""Croc Corral"")","","","BuildingItem","60.000000","2","300","0","0","/Game/Mods/brewery_mod/icon_corral_croc.icon_corral_croc","None","False","300057","4","10011","100","14174","60","11501","2","300056","1","0","0","0","False","True"
300057,"NSLOCTEXT("""", ""C5515E934EC702EB4D7917B5D1EA32BF"", ""Fertilized Croc Egss"")","","","Consumable","800.000000","2","300","300056","0","/Game/Mods/brewery_mod/icon_croc_egg.icon_croc_egg","None","False","300017","4","300010","2","0","0","0","0","300057","1","0","0","0","False","True"
300058,"NSLOCTEXT("""", ""6605A88C418A0A6D817700AF5FF14C95"", ""Croc Drops"")","","","Consumable","800.000000","1","100","300056","0","/Game/UI/Textures/Icons/icon_thick_hide-1.icon_thick_hide-1","None","False","0","0","0","0","0","0","0","0","13002","5","12012","5","0","False","True"
300059,"NSLOCTEXT("""", ""3359456A40FACE8600EFABB26D410460"", ""True Indigo Garden"")","","","BuildingItem","30.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_dog_rose_garden.icon_dog_rose_garden","None","False","10011","20","10001","20","300060","9","11501","2","300059","1","0","0","0","False","True"
300061,"NSLOCTEXT("""", ""901B92DB4E230CA9385328920382BF0A"", ""True Indigo Drops"")","","","Consumable","500.000000","2","100","300059","0","/Game/Mods/brewery_mod/icon_dog_rose_seeds.icon_dog_rose_seeds","None","False","300060","1","300023","1","0","0","0","0","14191","4","300060","2","0","False","True"
300600,"NSLOCTEXT("""", ""B1BB547940F1B7357DE9919BB7B9BE77"", ""Trall Stand"")","","","BuildingItem","60.000000","2","300","0","0","/Game/Mods/brewery_mod/icon_stand.icon_stand","None","False","10011","100","14174","50","11501","5","0","0","300600","1","0","0","0","False","True"
300062,"NSLOCTEXT("""", ""65FD5D994ED6A7B013AA4892019D58B3"", ""False Mandrake Garden"")","","","BuildingItem","30.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_false_mandrake_garden.icon_false_mandrake_garden","None","False","10011","20","10001","20","300063","9","11501","2","300062","1","0","0","0","False","True"
300064,"NSLOCTEXT("""", ""56D650C64497E7FED7E3B5B55CD441A5"", ""False Mandrake Drops"")","","","Consumable","500.000000","2","100","300062","0","/Game/Mods/brewery_mod/icon_false_mandrake_seeds.icon_false_mandrake_seeds","None","False","300063","1","300023","1","0","0","0","0","14194","4","300063","2","0","False","True"
300065,"NSLOCTEXT("""", ""2E3A7D404A74DF3F0A9E2CBAD6A9428D"", ""Grey-flower Lupine Garden"")","","","BuildingItem","30.000000","2","100","0","0","/Game/Mods/brewery_mod/icon_grey_flow_lupine_garden.icon_grey_flow_lupine_garden","None","False","10011","20","10001","20","300066","9","11501","2","300065","1","0","0","0","False","True"
300067,"NSLOCTEXT("""", ""6D911EAA4C999E0F538F15ABB3E51398"", ""Grey-flower Lupine Drops"")","","","Consumable","500.000000","2","100","300065","0","/Game/Mods/brewery_mod/icon_grey_flow_lupine_seeds.icon_grey_flow_lupine_seeds","None","False","300066","1","300023","1","0","0","0","0","14190","4","300066","2","0","False","True"
